LR:0.001, DF : 0, TU : [1, 2],DRT: 0.2
[Epoch 0057/1000]	Epsilon:0.4720	#Expl.:3808/7969	#Buy:3766	#Sell:1928	#Hold:2275	#Stocks:4141	PV:\192,797,768	POS:87	NEG:65	Loss:  0.000000
[Epoch 0058/1000]	Epsilon:0.4715	#Expl.:3747/7969	#Buy:3850	#Sell:1866	#Hold:2253	#Stocks:4359	PV:\202,943,884	POS:89	NEG:68	Loss:  0.000000
[Epoch 0059/1000]	Epsilon:0.4710	#Expl.:3785/7969	#Buy:3788	#Sell:1900	#Hold:2281	#Stocks:4214	PV:\196,173,403	POS:89	NEG:62	Loss:  0.000000
[Epoch 0060/1000]	Epsilon:0.4705	#Expl.:3763/7969	#Buy:3777	#Sell:1893	#Hold:2299	#Stocks:4215	PV:\196,221,506	POS:88	NEG:64	Loss:  0.000000
[Epoch 0061/1000]	Epsilon:0.4700	#Expl.:3756/7969	#Buy:3762	#Sell:1914	#Hold:2293	#Stocks:4158	PV:\193,628,703	POS:85	NEG:72	Loss:  0.000000
[Epoch 0062/1000]	Epsilon:0.4695	#Expl.:3673/7969	#Buy:3756	#Sell:1858	#Hold:2355	#Stocks:4237	PV:\197,267,514	POS:88	NEG:64	Loss:  0.000000
[Epoch 0063/1000]	Epsilon:0.4690	#Expl.:3666/7969	#Buy:3761	#Sell:1868	#Hold:2340	#Stocks:4257	PV:\198,206,271	POS:85	NEG:71	Loss:  0.000000
[Epoch 0064/1000]	Epsilon:0.4685	#Expl.:3714/7969	#Buy:3789	#Sell:1871	#Hold:2309	#Stocks:4258	PV:\198,232,423	POS:90	NEG:66	Loss:  0.000000
[Epoch 0065/1000]	Epsilon:0.4680	#Expl.:3781/7969	#Buy:3778	#Sell:1895	#Hold:2296	#Stocks:4187	PV:\194,967,109	POS:86	NEG:66	Loss:  0.000000
[Epoch 0066/1000]	Epsilon:0.4675	#Expl.:3677/7969	#Buy:3769	#Sell:1855	#Hold:2345	#Stocks:4254	PV:\198,059,005	POS:86	NEG:70	Loss:  0.000000
[Epoch 0067/1000]	Epsilon:0.4670	#Expl.:3749/7969	#Buy:3744	#Sell:1851	#Hold:2374	#Stocks:4146	PV:\193,012,760	POS:88	NEG:64	Loss:  0.000000
[Epoch 0068/1000]	Epsilon:0.4665	#Expl.:3600/7969	#Buy:3823	#Sell:1834	#Hold:2312	#Stocks:4408	PV:\205,209,787	POS:87	NEG:71	Loss:  0.000000
[Epoch 0069/1000]	Epsilon:0.4660	#Expl.:3611/7969	#Buy:3779	#Sell:1807	#Hold:2383	#Stocks:4339	PV:\202,016,044	POS:85	NEG:73	Loss:  0.000000
[Epoch 0070/1000]	Epsilon:0.4655	#Expl.:3613/7969	#Buy:3742	#Sell:1832	#Hold:2395	#Stocks:4249	PV:\197,802,841	POS:91	NEG:61	Loss:  0.000000
[Epoch 0071/1000]	Epsilon:0.4650	#Expl.:3685/7969	#Buy:3777	#Sell:1842	#Hold:2350	#Stocks:4262	PV:\198,429,870	POS:92	NEG:59	Loss:  0.000000
[Epoch 0072/1000]	Epsilon:0.4645	#Expl.:3712/7969	#Buy:3826	#Sell:1876	#Hold:2267	#Stocks:4320	PV:\201,100,782	POS:90	NEG:66	Loss:  0.000000
[Epoch 0073/1000]	Epsilon:0.4640	#Expl.:3672/7969	#Buy:3776	#Sell:1797	#Hold:2396	#Stocks:4294	PV:\199,903,070	POS:85	NEG:66	Loss:  0.000000
